product_id,product_name,aisle_id,department_id,unit_cost,unit_price
11387,Fire Roasted Tomato & Garlic Sauce,9,9,21.6,24
11388,Organic Fine Ground Black Pepper,6,2,9,10
11389,Simply Good Vanilla Pudding Mix,100,21,15.3,17
11390,Bathroom Tissue Rolls,54,17,12.6,14
11391,Lavander & Aloe Lotion,100,21,26.1,29
11392,Ultra Plates,111,17,44.1,49
11393,Coconut Cocoa Tea Bags,94,7,25.2,28
11394,Chamomile,6,2,5.4,6
11395,L Lysine - 500 Mg,47,11,5.4,6
11396,Pro Sensitive Non GMO Infant Formula Powder,100,21,23.4,26
11397,Buddy Biscuits Original Oven Baked Roasted Chicken Dog Treats,40,8,29.7,33
11398,Cherry Cola,77,7,16.2,18
11399,Unsweetened Pear Essence Water,115,7,16.2,18
11400,Fresh Raw Almond Butter,117,19,14.4,16
11401,Tropical Goodness,31,7,14.4,16
11402,Union Jack IPA India Pale Ale,27,5,45,50
11403,Original Barbeque Sauce,5,13,4.5,5
11404,Triple Size Cotton Balls,132,11,9,10
11405,Organic Wafer Thin Crackers,78,19,17.1,19
11406,Artichoke Marinara,9,9,16.2,18
11407,Gentle Glide Unscented Super Tampons,126,11,19.8,22
11408,Crushed Tomatoes,81,15,40.5,45
11409,Traditional Non-Alcoholic Egg Nog,84,16,25.2,28
11410,Box Moscato,62,5,39.6,44
11411,Paper Towels Pick-A-Size - 8 CT,54,17,13.5,15
11412,Fabric Softener Dryer Sheet Free & Gentle Fabric Enhancers,75,17,26.1,29
11413,"Chamomile Body Sugar For Legs, Body & Face",55,11,32.4,36
11414,Extra Creamy Whipped Topping,119,1,4.5,5
11415,Green Leaf Lettuce,83,4,18.9,21
11416,Italian Mix Giardiniera Peppers,110,13,19.8,22
11417,Organic Sweetened Creamy Cashewmilk,31,7,33.3,37
11418,Malt Vinegar,19,13,29.7,33
11419,Honey Roasted Mixed Nuts,117,19,39.6,44
11420,Hardwood High Gloss Floor Polish,114,17,44.1,49
11421,Moroccan Mint Herbal Tea,94,7,29.7,33
11422,Plain Greek Yogurt,120,16,28.8,32
11423,Protein Energy Bar Triple Chocolate,3,19,18,20
11424,Dairy Free Live Acidophilus,47,11,10.8,12
11425,"Zucchini Chips, Sour Cream & Onion",50,19,24.3,27
11426,Blood Orange Caramel Bar,45,19,40.5,45
11427,70% Isopropyl Rubbing Alcohol,118,11,32.4,36
11428,Organic Roasted Seaweed Wasabi Snack,50,19,45,50
11429,Acne Wash,73,11,14.4,16
11430,Natural Skincare for Men Body Wash,25,11,21.6,24
11431,Cranberry Horseradish Sauce,72,13,32.4,36
11432,Chopped Kale,123,4,22.5,25
11433,Petite Peas with Pearl Onions,116,1,36.9,41
11434,Defense Sugar Free Vitamin C Drops,11,11,9.9,11
11435,Fragrance Free Leave-In Conditioner,22,11,6.3,7
11436,Hint Of Jalapeño Tortilla Chips,100,21,22.5,25
11437,Gluten Free Blueberry Oat Muffin Tops,52,1,4.5,5
11438,Loaded Mashed Potatoes,13,20,26.1,29
11439,"Red Rice, Bhutan Heirloom",63,9,18,20
11440,Chicken Breast Tenders Breaded,129,1,44.1,49
11441,Coarse Pink Salt,104,13,31.5,35
11442,Hydrogen Peroxide Mouthwash,20,11,30.6,34
11443,Traditional Hot & Spicy Jamaican Jerk Seasoning,5,13,31.5,35
11444,Bedtime Baby Bath,102,18,22.5,25
11445,Bite Size Candies Tropical,100,21,41.4,46
11446,Beef Cocktail Frankfurters,106,12,36.9,41
11447,Chorizo Seitan,14,20,4.5,5
11448,Strained Non Fat Orange & Ginger Yogurt,120,16,10.8,12
11449,"Chicken Marinade, Citrus & Onion",5,13,10.8,12
11450,Sugar Apple & Warm Cinnamon Fragrance Scented Candle,101,17,36,40
11451,Peppermint Patties,45,19,31.5,35
11452,Honey Dijon Potato Chips,107,19,27,30
11453,Almond Crunch Meal Bar,3,19,22.5,25
11454,Almond Butter Crunchy,88,13,29.7,33
11455,Slow Churned Vanilla Bean Ice Cream,37,1,5.4,6
11456,Sour Cream & Onion Flavored Potato Chips,107,19,18.9,21
11457,Almond Flavored Champagne California,134,5,12.6,14
11458,Fiber,22,11,21.6,24
11459,Garlic & Basil Organic Pasta Sauce,9,9,19.8,22
11460,ProteinPLUS Multigrain Thin Spaghetti Pasta,131,9,24.3,27
11461,White Corn Tortillas,128,3,21.6,24
11462,Organic Sugar Ice Cream Cones,103,19,11.7,13
11463,Honey Ham,96,20,10.8,12
11464,Organic Chocolate Raspberry Truffle Live Food Bar,3,19,44.1,49
11465,Lime Turbo Power Spray Cleaner,114,17,29.7,33
11466,Limoncello Liqueur,124,5,41.4,46
11467,Organic Living Basil,16,4,27.9,31
11468,Sausage & Veggie Quiche,42,1,8.1,9
11469,"Disinfectant Bathroom Cleaner Penetrating Foam, Fresh Clean Scent",114,17,9,10
11470,Ginger Snaps Cookies,61,19,32.4,36
11471,Temptations Tasty Chicken Flavor Cat Treats,41,8,45,50
11472,Baked Scalloped Potatoes With Real Cheddar Cheese & Whole Milk,13,20,9,10
11473,Pasilla Pepper (Chile Negro),100,21,28.8,32
11474,Digital Thermometer,118,11,16.2,18
11475,Scarlet Citrus Rooibos Herbal Tea Filterbags,94,7,44.1,49
11476,Max Hold Unscented Hairspray,22,11,20.7,23
11477,Ezekiel 4:9 Golden Flax Sprouted Grain Crunchy Cereal,121,14,31.5,35
11478,Craft Beer Battered Onion Rings,129,1,30.6,34
11479,Hair Expertise EverSleek Reparative Smoothing Conditioner,22,11,45,50
11480,Advanced Nutrition Dark Chocolate Sea Salt Meal Replacement Bars,3,19,33.3,37
11481,Organic Quinoa & Brown Rice With Garlic,63,9,16.2,18
11482,Citrus Creamy Body Wash,25,11,39.6,44
11483,Classic White Bowls,111,17,27,30
11484,Vanilla Almond Builder's Bar,3,19,15.3,17
11485,Iced Molasses Cookies,61,19,36.9,41
11486,Core Grain Free Original Formula Protein-Focused Nutrition Natural Food for Adult Cats,41,8,35.1,39
11487,Shreds Iceberg Lettuce,123,4,17.1,19
11488,Vegetable Oil & Nonfat Yogurt Spread,36,16,13.5,15
11489,Castor Oil,118,11,7.2,8
11490,Moderate Absorbency S/M for Women Underwear,6,2,20.7,23
11491,Unfiltered Jasmine Tea Ginger Ale,94,7,28.8,32
11492,Zero Ultra Energy Drink,64,7,27.9,31
11493,Coconut Cashew Crunch Bar,3,19,18,20
11494,Cookie Dough Ice Cream Chocolate Chip,100,21,14.4,16
11495,Pepperoni Pizza for One,79,1,11.7,13
11496,Corn Husks,30,6,21.6,24
11497,"Crackers, Baked, Crispy Sea Salt",78,19,6.3,7
11498,Prime Fillet Tonno in Olive Oil Tuna,95,15,30.6,34
11499,Organic Lowfat Black Cherry Yogurt,120,16,41.4,46
11500,Cherry Blossom Organic Energy Chews,65,11,38.7,43
11501,Gluten-Free Supergrain Mild Cheddar Mac & Cheese,4,9,31.5,35
11502,Natural Tea Tree Oil & Neem Wintergreen Toothpaste,20,11,43.2,48
11503,Fire Chipotle & Jalapeno Salsa,51,13,36,40
11504,Large Lima Beans,63,9,21.6,24
11505,Butter Flavor Microwave Popcorn,23,19,21.6,24
11506,All Natural Chocolate Chip Cookie Mix,105,13,22.5,25
11507,Sliced Pickled Beets,110,13,4.5,5
11508,FiberSmart 30 Day Supply,70,11,24.3,27
11509,"100%, Raspberry Fruit Strip",50,19,18,20
11510,Organic Ginger Mints,117,19,6.3,7
11511,Rapid Relief Creamy Diaper Rash Ointment,6,2,23.4,26
11512,Honey Yoghurt,120,16,35.1,39
11513,1 Apple + 1 Pear Fruit Bar,3,19,31.5,35
11514,Black Coffee Grinder With Chamber Maid,10,17,38.7,43
11515,Harvard Beets,81,15,33.3,37
11516,"Hot Italian, Lean Turkey Sausage",49,12,30.6,34
11517,Positively Radiant Daily Moisturizer Broad Spectrum SPF 15,73,11,37.8,42
11518,100% Whole Wheat Bagel,93,3,24.3,27
11519,Bite Size Cheddar Crackers,78,19,8.1,9
11520,Large Alfresco Eggs,86,16,17.1,19
11521,Shoestring French Fried Potatoes,129,1,8.1,9
11522,Turkish Bay Leaves,104,13,8.1,9
11523,Toffee Almond Biscotti,61,19,38.7,43
11524,Rosemary Parmesan Crisps,78,19,4.5,5
11525,100% Pure Instant Coffee,26,7,39.6,44
11526,Napa Cabbage,83,4,28.8,32
11527,Alcoholic Ginger Beer,27,5,30.6,34
11528,Uncle Ben Lng Basmati Savory Herb,4,9,9.9,11
11529,Sterile Multi Purpose Solution For Contact Lenses,44,11,43.2,48
11530,"Vitamin D3 10,000 IU",47,11,41.4,46
11531,Organic Multigrain Batard,112,3,22.5,25
11532,Apple Walnut Delight Oat Clusters,57,14,28.8,32
11533,Ready Whole Grain Medley Quinoa & Brown Rice With Roasted Garlic,4,9,12.6,14
11534,Organic After Dark Chocolate Frozen Nonfat Yogurt,37,1,20.7,23
11535,First Quality Bamboo Round Tooth Picks,111,17,23.4,26
11536,Smoked Uncured Kielbasa,49,12,26.1,29
11537,Anti Bug Shake & Spray,6,2,27.9,31
11538,Organic Carrot Juice,31,7,5.4,6
11539,Chipotle Cheddar Mac & Cheese,13,20,34.2,38
11540,Full-Size Chocolate Bars,45,19,17.1,19
11541,Casillero del Dialblo,28,5,9.9,11
11542,Coffee House Blend Deep Roast Coffee K,26,7,9.9,11
11543,Vanilla Protein Protein Shake,31,7,42.3,47
11544,Brown Turkey Fresh Figs,24,4,37.8,42
11545,Orange Multivitamin and Multimineral Chewable Supplement,47,11,37.8,42
11546,Pickled Beets,110,13,24.3,27
11547,Maximum Strength Cough & Chest Congestion DM,100,21,42.3,47
11548,Natural Swiss Cheese,21,16,45,50
11549,Kalamata Sliced Greek Olives,110,13,43.2,48
11550,Diet Raspberry Iced Tea Mix,90,7,29.7,33
11551,Caramel Iced Coffee,26,7,39.6,44
11552,Mexican Tomatillo Verde Cooking Sauce,30,6,31.5,35
11553,100% Organic Celery Seed,104,13,10.8,12
11554,Kale Chips Honey Mustard,50,19,31.5,35
11555,Dark Chocolate Almond with Sea Salt,45,19,27,30
11556,Quadratini Chocolate Cream Wafers,61,19,15.3,17
11557,Spicy Sausage Meat Sauce,9,9,43.2,48
11558,Chicken & Beef Dinner Cat Food,41,8,27,30
11559,Premium Chocolate Coconut Almond Snack Bar,3,19,18.9,21
11560,"Wild Kippers, Wild, Smoked",95,15,27,30
11561,English Toffee Crunch Ice Cream Bars,37,1,17.1,19
11562,Organic Traditional Bulgarian Yogurt,120,16,36,40
11563,Premium Romaine,123,4,27,30
11564,Kumquats 12 Oz,123,4,17.1,19
11565,MontAmore Cheese,21,16,23.4,26
11566,Beef Granulated Sodium Free Bouillon Packets,69,15,22.5,25
11567,Chocolate Fudge Ice Cream,37,1,36.9,41
11568,Greek 100 Calories Black Cherry Fat Free Yogurt,120,16,18.9,21
11569,Absolutely Ageless Restorative Night Cream,73,11,33.3,37
11570,Sesame Cooking Sauce,66,6,22.5,25
11571,Lemon Lime Soda Caffeine Free,77,7,9.9,11
11572,Superfood Currant Cacao & Hemp Seedbar,3,19,31.5,35
11573,Trim Toniq Metabolism Enhancer,65,11,15.3,17
11574,Light & Lean Black Bean and Cheese Enchilada,38,1,19.8,22
11575,Donut House Light Roast Coffee K-Cups,26,7,21.6,24
11576,Corn Chips,107,19,31.5,35
11577,Pure Ground Black Pepper,104,13,38.7,43
11578,Naked Moisture Shampoo,22,11,22.5,25
11579,M'hamsa Hand-Rolled Couscous,63,9,36.9,41
11580,Cooked Shrimp,34,1,24.3,27
11581,"Classic Broth with Tuna, Shrimp and Whitefish",41,8,10.8,12
11582,Pineapple Chunks In Natural Juice,99,15,41.4,46
11583,Organic Paul's Sliced Dill Pickles,110,13,7.2,8
11584,Glitter Candles,81,15,29.7,33
11585,Tulsi Peppermint Infusion Bags - 18 CT,94,7,26.1,29
11586,Chunks In Heavy Syrup Pineapple,99,15,15.3,17
11587,Indian Coconut Nectar Soy Candle,101,17,44.1,49
11588,Pork Egg Roll,13,20,4.5,5
11589,Seasonal Brew,27,5,24.3,27
11590,3x Concentrated Orange Scent Dishwasher Detergent Gelpacs,74,17,14.4,16
11591,Epa Xtra,47,11,25.2,28
11592,Kosher Recipe Secrets Soup & Dip Mix Ranch - 2 CT,33,6,17.1,19
11593,Extra Extra Dry Regular Solid Antiperspirant Deodorant,80,11,37.8,42
11594,Organic Cottage Cheese Kalamata Olive,108,16,38.7,43
11595,Tomato On The Vine,83,4,31.5,35
11596,2nd Foods Banana Plum Grape,92,18,16.2,18
11597,Wheat Protein Cubed,14,20,29.7,33
11598,Direct Trade Organic El Gallo Breakfast Blend Whole Bean Coffee,26,7,31.5,35
11599,Clean Day Liquid Hand Soap Refill Basil Scent,25,11,38.7,43
11600,Mole Sauce,30,6,6.3,7
11601,Freshening Gel with Mouthwash Toothpaste,20,11,29.7,33
11602,Santa Barbara Roasted Garlic Medium Salsa,67,20,14.4,16
11603,Special Edition Lighter,87,17,44.1,49
11604,Blue Cheese Stilton Wedge,2,16,26.1,29
11605,"Deli Select Smoked Ham, 25% Less Sodium, 97% Fat Free",96,20,20.7,23
11606,Vinyl Gloves,118,11,9,10
11607,Chipotle Paste,104,13,43.2,48
11608,Reduced Sodium Matzo Ball Mix,33,6,32.4,36
11609,Corn & Butter Sauce Steamers,116,1,21.6,24
11610,Organic Chocolate Syrup,29,13,36.9,41
11611,Strawberry Fruit Snacks,50,19,41.4,46
11612,"Easter Crème Eggs 4 Count, 4.8 oz pkg",45,19,31.5,35
11613,Frosted Sugar Cookies,8,3,30.6,34
11614,Pumpernickel Dark Pump Bread,112,3,27,30
11615,Original Prepared Cheese Product,21,16,31.5,35
11616,Beef Gravy,5,13,14.4,16
11617,Gluten Free Apple Raisin Walnut Granola,121,14,21.6,24
11618,BBQ Chicken Pockets,14,20,9.9,11
11619,Dairy Free Coconut Milk Chocolate Yogurt Alternative,120,16,28.8,32
11620,Scented Oil Air Freshner Virgin Islands,101,17,34.2,38
11621,Coconut Milk Virgin Chocolate Bar,45,19,41.4,46
11622,New York Times Sunday Edition,87,17,24.3,27
11623,Regular Strength Antacid Chewable Mint Tablets,70,11,24.3,27
11624,Advanced Relief Pain Relief Cream,133,11,22.5,25
11625,Home Menu with Dan Dan Noodles Garlic Chicken,38,1,31.5,35
11626,Organic Chocolate Drops,45,19,42.3,47
11627,Flounder Fillets,15,12,20.7,23
11628,Authentic Israeli Fresh Classic Hummus,67,20,12.6,14
11629,Classic Meatless Meatballs,14,20,25.2,28
11630,"Marinade & Grilling, Paradise Pineapple Teriyaki",5,13,7.2,8
11631,Mixed Berry Lowfat Yogurt,120,16,23.4,26
11632,100% Natural Old Fashioned Creamy Peanut Butter,88,13,18.9,21
11633,Sweet & Tangy Glaze and Dipping Sauce,66,6,11.7,13
11634,Veggie Chips Sea Salt,107,19,41.4,46
11635,Clinical Strength Clear Gel Women's Deodorant Powder Protection Scent,80,11,27,30
11636,Premium Green Tea Bags,94,7,18.9,21
11637,Cheez-Its,78,19,15.3,17
11638,Preservative Free Teriyaki with Honey and Pineapple Marinade,66,6,13.5,15
11639,Chocolate Berry Creme Sandwich Cookies,61,19,27.9,31
11640,All-Day Strong Hold Surfer Hair Power Putty,22,11,6.3,7
11641,Home Menu Signature Pork Dumplings,38,1,21.6,24
11642,Dark Chocolate Squares With Raspberry Filling,45,19,22.5,25
11643,"Chili Paste, Ground Fresh",66,6,33.3,37
11644,Light In Sodium Beans and Rice Burrito,38,1,25.2,28
11645,Parmesan Crusted Fish,38,1,17.1,19
11646,Heavy Duty Scrubber Sponge,87,17,36.9,41
11647,Chocolate Strawberry High Protein Bar,3,19,19.8,22
11648,Spray & Go Aloe Fresh Moisturizer,127,11,27,30
11649,Organic Clementine Water,115,7,35.1,39
11650,Mole,30,6,32.4,36
11651,Chorizo Style,14,20,11.7,13
11652,Select Soy Sauce,66,6,42.3,47
11653,Dairy-Free Bananas for PB & Chocolate Frozen Dessert,37,1,24.3,27
11654,Blood Orange Meyer Lemon Ginger Ale,77,7,33.3,37
11655,Traditional Roast Whole Bean Coffee,26,7,28.8,32
11656,Freeze Dried Strawberries,117,19,43.2,48
11657,Lemon Goldenberry Power Snacks,117,19,27.9,31
11658,Fast Acting Legs & Body Hair Remover Gel Cream,55,11,37.8,42
11659,Sport Sunscreen Spray SPF 50,127,11,44.1,49
11660,Tribal Pastel Size 3 Diapers,100,21,41.4,46
11661,Iced Latte Frozen Desserts,119,1,27.9,31
11662,Organic Green Kale,83,4,45,50
11663,Odor Neutralizing Kitchen Fresh Hands Hand Soap Refill,127,11,18,20
11664,Special K Divine Fudge Brownies,45,19,9,10
11665,Original Hommus,67,20,30.6,34
11666,Brown Jasmine Rice,4,9,19.8,22
11667,Halloween Candy Mixed Minis,100,21,33.3,37
11668,Egg White Chips Aged White Cheddar,107,19,21.6,24
11669,Tuscan White Beans,59,15,25.2,28
11670,Bathroom Tissue Mega Rolls,54,17,34.2,38
11671,Lemon-Lime Sports Hydration Drink,64,7,39.6,44
11672,Ground Sage,104,13,33.3,37
11673,Mild Diced Green Chiles Fire Roasted,81,15,13.5,15
11674,"Toothpaste, Fluoride, Cavity Protection, Great Regular Flavor",20,11,44.1,49
11675,Lemon Verbena 4x Concentrated Laundry Detergent,75,17,24.3,27
11676,Midnight Reverie Intense Dark Chocolate,45,19,16.2,18
11677,No.1 Liqueur,124,5,8.1,9
11678,Kosher Dill Pickle Spears,110,13,25.2,28
11679,Deli Fresh Rotisserie Seasoned Chicken Breast,96,20,13.5,15
11680,Frozen Kefir Tart And Tangy Strawberry,37,1,18.9,21
11681,Chocolate Brownie Protein Bar Box,3,19,41.4,46
11682,7 Grain Belgian Gourmet Waffles,52,1,9.9,11
11683,Miracle Whip Light Dressing,72,13,42.3,47
11684,Rice Cooking Wine,66,6,9,10
11685,Peanut Butter Baking Chips,17,13,43.2,48
11686,"Pizza, Thin & Crispy, Ionian Awakening",79,1,22.5,25
11687,Pearl Plastic Triple Pack Light/Regular/Super Absorbency Unscented Tampons,126,11,27,30
11688,Lemon Fruit & Nut Food Bar,3,19,23.4,26
11689,On the Go Low Fat Cottage Cheese,108,16,34.2,38
11690,All-in-1 Acne Control Daily Scrub,73,11,37.8,42
11691,Quinoa Salad Black Bean,69,15,41.4,46
11692,Black Tea Chai Chocolate Tea Bags,94,7,4.5,5
11693,Small Round Cheese Ravioli,38,1,19.8,22
11694,Easy Grab 8\x8\ Glass Bakeware,10,17,16.2,18
11695,Veggie Meatless Meatballs,42,1,39.6,44
11696,Dark Chocolate Hot Cocoa Mix,90,7,24.3,27
11697,Garlic & Dill Golden Peperoncini,110,13,35.1,39
11698,Crunchy Chickpeas Korean BBQ,129,1,41.4,46
11699,Crunch Chocolate Peanut Butter Granola Bar,3,19,39.6,44
11700,L'Oreal® Paris Hair Expertise EverCreme Intense Nourishing Conditioner,22,11,27,30
11701,Sweet Jalpeno Sauce,76,6,33.3,37
11702,Pretzel Sticks filled with Pub Cheese,43,3,15.3,17
11703,Clams Minced In Clam Juice,95,15,9.9,11
11704,Organic Unsweetened Berry Coconut Granola,3,19,23.4,26
11705,Cold Remedy Cherry Lozenges,11,11,43.2,48
11706,Breadsticks Original,105,13,27,30
11707,Peanut Butter Chocolate Chip Macrobar,3,19,33.3,37
11708,Apple Cinnamon Scones,93,3,31.5,35
11709,Milk Chocolate Coconut & Almonds Bar,45,19,41.4,46
11710,Fresh Mozzarella Snacking Cheese,2,16,18.9,21
11711,Guac N' Go,67,20,43.2,48
11712,Cage Free Large White Eggs,86,16,38.7,43
11713,Green Superfood Lemon Lime Energy Drink Powder Individual Packets,65,11,43.2,48
11714,Pop-Tarts Frosted Brown Sugar Cinnamon Pastries,48,14,18,20
11715,Eczema Relief Body Creme,127,11,25.2,28
11716,Chicken and Cheese Taquitos,129,1,27,30
11717,Family Size Cheesy Chicken,38,1,26.1,29
11718,"Garbage Disposal Freshner & Cleaner, Thyme with Fig Leaf",114,17,39.6,44
44342,Cinnamon Chex,121,14,36.9,41
11719,"Grille Sauce, Maple Chipotle",5,13,9,10
11720,Green Beans And Brown Rice Stage 2 Baby Food,92,18,44.1,49
11721,Purely Natural Hand-Flaked Salmon Treats Cat Treats,100,21,11.7,13
11722,"Nut Bar, Gotta Getta Gojiberry",3,19,33.3,37
11723,Fat Free Green Chili Refried Beans Organic Vegetarian,59,15,43.2,48
11724,Refreshe Cola,77,7,6.3,7
11725,Anti Gas Tab Ex St Permanent,70,11,34.2,38
11726,Sheer Touch Lotion Sunscreen SPF 30,127,11,39.6,44
11727,Hibiscus Mint Tea,94,7,18,20
11728,PlugIns Scented Oil Refill 3 ct - Hawaiian Breeze,101,17,9.9,11
11729,Vietnamese Brown Rice Noodles With Green Tea,66,6,29.7,33
11730,Organic Crunchy Wok Slaw Blend,123,4,25.2,28
11731,Wild Collection Bearglove Men's Deodorant,80,11,6.3,7
11732,Seeds The Day Organic Bread,112,3,32.4,36
11733,Premium Liquid Coconut Oil,19,13,8.1,9
11734,Breaded Popcorn Turkey Dogs,38,1,41.4,46
11735,Water Block Plus 20 ct Assorted Premium,118,11,10.8,12
11736,Fruit and Veggie Wash Spray Bottle,114,17,11.7,13
11737,Organic Lemon Lowfat Yogurt,120,16,35.1,39
11738,Kale Apple Lemon Cold Pressed Juice,31,7,23.4,26
11739,Neti Stik Aromatherapy Inhaler,11,11,5.4,6
11740,Boneless Skinless Thighs,35,12,25.2,28
11741,Organic Fuel High Protein Chocolate Shake,65,11,9.9,11
11742,Light Ranch Veggie Dip,67,20,41.4,46
11743,Ultra Thin Pizza Crust,128,3,27.9,31
11744,Macrobar Cherries N Berries,3,19,32.4,36
11745,Swaddlers Sensitive Diapers Jumbo Pack Size Newborn,56,18,7.2,8
11746,Healthy Harvest Whole Grain Spaghetti Pasta,131,9,6.3,7
11747,Dark Chocolate Creme de Pirouline,61,19,10.8,12
11748,Artichoke Dip,67,20,35.1,39
11749,French Vanilla Liquid Coffee Creamer,53,16,8.1,9
11750,Lorna Doone Shortbread Cookies,61,19,38.7,43
11751,Three Outlet Household Cord,87,17,4.5,5
11752,Super Moist Vanilla Cake Mix,105,13,15.3,17
11753,Anti-Cavity & Strengthening Deep Sea Spearmint Gel Toothpaste,20,11,39.6,44
11754,Sauté Express Garlic & Herb Cooking Squares,36,16,32.4,36
11755,Chili Powder,104,13,6.3,7
11756,Training Pants Disney Pixar Night-Time 3T-4T,56,18,40.5,45
11757,Crossovers Coconut Chocolate,120,16,28.8,32
11758,Arrowroot Starch/Flour,17,13,14.4,16
11759,Organic Simply Naked Pita Chips,107,19,23.4,26
11760,7 Whole Grain Nuggets Cereal,121,14,18.9,21
11761,Sparkling Clementine Juice Beverage,77,7,20.7,23
11762,Rinse Aid,74,17,31.5,35
11763,Pepper Jack Thick Slices Cheese,21,16,27.9,31
11764,Linguine Fini Pasta,131,9,26.1,29
11765,Organic Grass fed Creamline Yogurt Lemon,120,16,6.3,7
11766,Organic Wheat-Free & Gluten-Free Onion Crackers,78,19,4.5,5
11767,Greek Vanilla Yogurt,120,16,42.3,47
11768,"Cookie Baking Sheets, Pre-Cut Parchment Paper",10,17,44.1,49
11769,White Taco Shells,30,6,44.1,49
11770,Ibuprofen 200mg Coated Tablets Pain Reliever/Fever Reducer,133,11,39.6,44
11771,Chicken Granulated Buillon,69,15,22.5,25
11772,Sockeye Salmon,15,12,11.7,13
11773,Classic Roast Medium Ground Coffee,26,7,37.8,42
11774,Organic Nectarine Jam,88,13,44.1,49
11775,Sea Salt Baked Organic Potato Snack BOPS,107,19,22.5,25
11776,Baked Sea Salt & Vinegar Potato Chips,107,19,27,30
11777,Red Raspberries,123,4,18,20
11778,Organic Tomato Lower Sodium Soup,69,15,27,30
11779,Pineapple Enzyme Facial Cleanser,109,11,23.4,26
11780,Ultra Last Clumping Litter,41,8,21.6,24
11781,"Mushroom, Spinach, and Salsa Tamales",30,6,16.2,18
11782,Bing Cherries,24,4,30.6,34
11783,"Just Croutons, Garlic",89,13,9.9,11
11784,Duck Eggs,86,16,4.5,5
11785,Condensed Soup Healthy Request Bean With Bacon,69,15,17.1,19
11786,Free & Clear All-Purpose Natural Cleaner,114,17,9,10
11787,Mild Thick and Chunky Salsa,30,6,20.7,23
11788,Pecan Nuts,117,19,45,50
